location,title,short_description,price,square_meters,bedrooms,parking,bathroom,cluster,latitude,longitude
la paz, casa de playa en costa del sol,espectacular casa de mar en exclusiva playa costa del sol. iguanas. residences 11 residencias de lujo al lado del mar estilos: modernas y abiertas habitaciones: 4 parqueos: 2 área de ...,374900,143.0,4,2,4,0,13.495364,-88.9796776
la paz, waterford blue luxury villas costa del sol,espectacular casa de mar en exclusiva playa costa del sol. waterford blue luxury villas 28 residencias de lujo al lado del mar estilos: modernas y abiertas habitaciones: 3 ...,450000,250.0,3,2,3,0,13.495364,-88.9796776
antiguo cuscatlán, venta apartamento torre puerta del alma antiguo cuscatlan,"125 m2 incluyendo jardín bodega en sótano 2 habitaciones 2 parqueos bajo techo precio de venta: $395,000.00 mayor información: (503)¬7899¬4278.",395000,125.0,2,2,2,0,13.6640938,-89.25147179999999
san salvador, alturas 900 ultimos apartamentos,tu mejor inversion el condominio consta de 11 niveles así: 8 niveles de apartamentos y 2 niveles de estacionamientos son 72 apartamentos ubicados un una de las zonas más bonitas de ...,218295,102.67469879518072,2,2,2,0,13.6929403,-89.2181911
san salvador, condominio torre maya,"ultimos apartamentos con jardin interior. ubicado a 2 cuadras de torre futura precios desde$283,000.00 cuotas desde $1,800 ingresos familiares min: $4,501.82 el condominio consta de ...",283000,106.0,3,2,2,0,13.6929403,-89.2181911
nuevo cuscatlán, vendo residencia de lujo y super moderna en residencial los sueños/ nuevo cuscatlán,vendo residencia de lujo y super moderna en residencial los sueños/ nuevo cuscatlán privado – vigilancia 24/7 tamaño del terreno: 850 v2 (593.90 mts2) área de construcción: ...,1150000,650.0,6,5,7,1,13.649671,-89.26810189999999
san salvador, venta casa san francisco precio de valuo,"se vende casa en col. san francisco san salvador, totalmente remodeladas a precio de avalúo dic 2023 ideal para embajada, oficina o recidencia, zona de alta plusvalía. area de ...",740000,609.0,6,6,5,1,13.6929403,-89.2181911
san salvador, casa en venta en colonia escalón,"5 oficinas 5 baños capacidad para 10 vehículos patio cocina frente: 18 m fondo: 50m área de terreno: 1,444.91 v2 área de construcción: 1,009 m2 precio de venta: $ 450,000.00",450000,1009.0,5,10,5,2,13.6929403,-89.2181911
la paz, vendo,casa con cuarto de 5x4 mtrs con su closet cuartos de 2.50 mtrs dos cuartos con closet cocina con desayunador baño de lavable de fosa casa adicional de 6x5 metros con corredor terreno ...,50000,102.67469879518072,3,2,1,0,13.495364,-88.9796776
san salvador, venta casa col escalon residencial privada,venta casa col escalon residencial privada ideal para inversión remodelado primer nivel con 5 habitaciones para alquiler a estudiantes excelentes ingresos. parqueo 2 ...,289000,197.0,8,2,4,0,13.6929403,-89.2181911
san salvador, casa portales del casco san benito san salvador venta,"casa de 1 planta 2,500 v2 540 m2 4 habitaciones c/u con baño estudio con baño completo sala familiar cuarto de servicio y motorista jardín precio de venta: $1,750,0000 ...",1750000,540.0,4,4,4,1,13.6929403,-89.2181911
santa tecla, venta casa los sueños santa tecla la libertad,715 varas de terreno 415 mts de construcción 4 dormitorios cada uno con baño y walk in closet sala familiar terraza en dorm ppal y dorm junior terraza primer nivel estudio con ...,850000,415.0,4,3,6,1,13.6757837,-89.2894733
san salvador, apt airbnb,"vendo apt con o sin muebles, calentador de agua, cortinas, aire splits en los cuártos, candado inteligente con cámara ring, baños con puertas de vidrio y muchos extras. comunicarse a ...",250000,102.67469879518072,2,2,2,0,13.6929403,-89.2181911
antiguo cuscatlán, casa en venta en residencial exclusiva sierra santa elena.," casa en venta en residencial exclusiva con amplios y variados espacios. residencial sierra santa elena, antiguo cuscatlán. activo extraordinario. área: 5,008 v² de terreno | ...",1385000,863.0,3,4,3,2,13.6640938,-89.25147179999999
la libertad, gran oportunidad de inversión en bosques de lourdes,"tu nuevo hogar te espera aquí, inmejorable ubicación frente a parque. vivienda de un nivel que consta de habitación principal con a/c, closet y baño completo, 2 habitaciones con ...",165000,102.67469879518072,3,2,2,0,13.6817661,-89.3606298
san salvador, nuevo condominio altivo,"condominio altivo 12 niveles de apartamentos con 120 apartamentos de arquitectura moderna, en el bulevar luis poma. excelente vista al volcán de san salvador, al cerro san jacinto ...",236231,102.67469879518072,3,2,2,0,13.6929403,-89.2181911
sonsonate," casa en venta en juayua, sonsonate","casa en venta en juayua, sonsonate. área de terreno: 2,000v2 área de construcción: 375m2 5 habitaciones 5 baños 3 salas comedor, cocina, área de oficios cochera para 12 vehiculos",295000,375.0,5,3,5,1,13.7099653,-89.7286147
santa ana, vendo bonita casa ubicada en entrada a col. sihuatehuacan,"bonita casa en venta a 100 mts. de gasolinera uno, sobre la 6a. calle oriente, santa ana, de las siguientes características: medidas lineales: 8 mts de frente por 22 mts de ...",85000,200.0,3,1,1,0,13.9778279,-89.56391190000001
san salvador," apartamento en venta en condominio las terrazas, colonia san benito. #2028","agenda visita, oferta y venta en propi. precio de venta: $495,000.00 ubicado en colonia san benito, san salvador id #2028 apartamento en tercer nivel en san benito, zona exclusiva y ...",495000,289.0,3,2,3,0,13.6929403,-89.2181911
san salvador," apartamento en venta en the flats, san salvador. #1970","agenda visita, oferta y venta en propi. precio de venta: $250,000.00 ubicado en colonia roma, san salvador id #1970 ¡no pierdas la oportunidad de hacer de este apartamento tu hogar! ...",250000,125.0,3,2,3,0,13.6929403,-89.2181911
san salvador, apartamento en condominio las terrazas v1005,"se vende apartamento en colonia san benito precio: $520,000 dólares habitaciones: 3 baños: 3 metros: 289 mts2 ¡viva en una de las zonas más exclusivas de la ciudad! hermoso ...",495000,289.0,3,2,3,0,13.6929403,-89.2181911
la libertad," venta de casa en miramar, privado","casa en venta residencial miramar, residencial privada. carretera al puerto la libertad. casa de 2 plantas - 355.27 varas cuadradas 244 mts de construcción 1ra. planta: sala comedor ...",285000,244.0,3,2,2,0,13.6817661,-89.3606298
san salvador," vendo casa en col. escalon, parte alta, ideal negocio, kinder, construccion de apartamentos.","casa de 1 planta. 1488 varas, 476 metros de construcción. 26 metros de frente. 40 metros de fondo. ideal para negocio, restaurante, colegio, apartamentos oficinas. 4 habitaciones. 2 ...",990000,476.0,4,6,4,1,13.6929403,-89.2181911
san salvador, venta de casa en col. escalon no privado,"linda casa en venta en col. escalón, parte alta. no privado, calle poco tráfico, ideal para vivir u oficina. 450 varas, 310 metros. 2 plantas, 3 habitaciones con baño, estudio con ...",465000,310.0,3,3,3,0,13.6929403,-89.2181911
san salvador, apartamento en venta en colonia escalón, apartamento en venta en condominio las vistas con línea blanca   con una de las mejores ubicaciones en escalon 132 mt2 amplia terraza sala y comedor cocina. habitación principal ...,278000,132.0,2,2,3,0,13.6929403,-89.2181911
apopa, venta casa en zona urbana de apopa,se vende casa en zona urbana de apopa se encuentra en una zona habitacional de la ciudad de apopa acceso inmediato a áreas comerciales y habitacionales. 294.57 v² de terreno ...,220000,447.0,3,3,4,1,13.8028238,-89.1798446
santa ana," preventa | apartamentos en cirene, santa ana","preventa exclusiva en cirene apartamentos - santa ana, el salvador precios desde: $127,413.04 usd por primera vez en santa ana, experimenta el concepto de vivienda vertical, ...",127413,102.67469879518072,2,2,2,0,13.9778279,-89.56391190000001
san salvador, venta de casa ubicada en colonia escalón. zona redondel masferrer.,"esta impresionante propiedad, ideal para inversión, oficina o clínica médica, te ofrece un espacio excepcional para hacer realidad tus proyectos. ubicada en zona redondel masferrer, ...",590000,400.0,4,5,5,1,13.6929403,-89.2181911
san salvador, cima 1 san salvador,"casa 202 vrs, 4 habitaciones,un cuarto de estudio, cochera techada para un vehículo y 2 afuera, 12 mts de frente, cocina, sala, 2 baños, cocina adicional, area de lavado. 165,000 ...",165000,142.0,4,2,2,0,13.6929403,-89.2181911
nuevo cuscatlán, casa en venta de una planta via del mar,casa en venta de una planta via del mar 1000 varas. 375 metros de construcción cochera para 2 vehículos grandes. área social: sala comedor cocina terraza área de servicio ...,555000,375.0,3,2,3,1,13.649671,-89.26810189999999
san salvador," venta de fábrica de muebles metálicos, barrio san esteban, san salvador","vendo fábrica de muebles metálicos incluye maquinaria, muebles de oficina, clientela, camión kia año 2002. precio $ 45,000 inf. ing. castro tel. otros tel. y ",45000,150.0,4,2,2,0,13.6929403,-89.2181911
san salvador, venta casa en residencial paso fresco calle al boqueron,"paso fresco es una residencial privada con 36 casas, seguridad privada las 24 horas del día, con portones eléctricos de acceso y salida, cuenta área verde con juegos para niños, ...",495000,429.0,5,4,4,1,13.6929403,-89.2181911
santa ana," casa en venta en residencial privado cadiz, whatsapp ","se vende casa en residencial privada cadiz, ciudad real, tiene 4 habitaciones. (2 casas en 1) 2 baños, garaje techado para 1 vehículo. sala, comedor y cocina independiente. whatsapp ...",65000,140.0,4,1,2,0,13.9778279,-89.56391190000001
colón, en venta última casa totalmente nueva en lourdes colón,"casa de 2 niveles totalmente nueva. ubicada en lourdes colón, atrás de vidrí, a 1 minuto de la carretera, actualmente en proceso construcción. esta casa está ubicada en una senda ...",130000,120.0,3,2,3,0,13.707793,-89.3487791
santa ana," linda y acogedora cabaña en candelaria de la frontera, santa ana","¡descubre tu hogar ideal en la hermosa santa ana! te presentamos esta encantadora cabaña de 2 niveles, en donde podrás disfrutar de un ambiente acogedor y con múltiples ...",200000,160.0,2,8,2,0,13.9778279,-89.56391190000001
la libertad, 360 grados vista casa,"hermosa casa en venta! en zona privada entre medio de la ciudad de santa tecla y las playas mas famosas de el salvador, como el tunco, zunzal y otras. 5 recamaras, cinco baños, dos ...",614900,982.0,5,10,5,2,13.6817661,-89.3606298
san salvador, venta de apartamento en colonia escalon,"venta de apartamento en colonia escalon. código ap-186. condominio terra alta. el complejo cuenta con control de acceso, seguridad 24/7, 2 salas de reuniones, gimnasio, sauna, cancha ...",360000,180.0,3,2,3,0,13.6929403,-89.2181911
apopa, casa en venta km 24.5 troncal del norte guazapa,"gran oportunidad 2 casas en 1 2 bonitas casas en venta en guazapa, km 24.5 sobre carretera troncal del norte, en perfecto estado listas para ser habitadas y ambas casas de un nivel. la ...",199000,330.0,6,2,4,0,13.8028238,-89.1798446
san salvador, venta / alquiler de casa en condado santa elena,*casa en venta en condado santa elena* área: 715v2 y 450mts2 de construcción 2 niveles estilo moderno 3 habitaciones con baño c/u y walking closet en la principal sala ...,625000,450.0,3,3,4,1,13.6929403,-89.2181911
santa ana, venta casa en barrio san rafael santa ana,codigo 366 – c - se vende bonita casa en barrio san rafael cerca de la gasolinera bolívar. casa en terreno de 7.6 metros de ancho por 13 metros de fondo. tiene sala comedor con aire ...,80000,102.67469879518072,2,1,2,0,13.9778279,-89.56391190000001
colón, casa en venta pasatiempo sur.,"caracteristicas casa en venta pasatiempo sur. • 1. nivel. • 21450. v² terreno. • 300. m² construccion. • 4 dormitorios con baño cada uno, principal con walking ...",700000,300.0,4,4,5,0,13.707793,-89.3487791
santa ana, vendo bonita casa en colonia jardines de santa lucía,"bonita casa en venta en colonia jardines de santa lucía, santa ana, cerca de beneficio tres puertas, con las siguientes caracteristicas: * area del terreno: 7 mts. de frente por 20 ...",35000,140.0,3,1,1,0,13.9778279,-89.56391190000001
san salvador, amplia casa en zona flor blanca para comercio u oficina,"¡invierte en el corazón comercial de san salvador con esta casa en colonia flor blanca! ideal para generación de ingresos por renta, actualmente con inquilinos para un retorno de ...",450000,370.0,5,7,3,1,13.6929403,-89.2181911
la libertad," en venta residencia de playa “full amueblada” en residencial lomas de san blas, surfcity","¡descubre el placer de vivir o invertir en la residencia de playa de tus sueños! ubicada en el exclusivo residencial lomas de san blas, en la libertad, esta propiedad no solo ofrece ...",435000,219.0,3,2,4,0,13.6817661,-89.3606298
san salvador," venta de casa de 1 nivel en res. tenerife, nuevo cuscatlán.",*casa en venta en alturas de tenerife* 1248 v2 y aprox 500m de constr. casa de 1 nivel posee: salas comedor 4 habitaciones con baño baño social área para estudio amplia terraza ...,715000,500.0,4,4,4,1,13.6929403,-89.2181911
san miguel, vendo casa en urbanization bella vista,"bonita casa de 2 habitaciones, sala, cocina independiente, bomba y tanque , recién remodelada mucho espacio para construir trato directo con el dueño",53000,114.0,2,1,1,0,13.4792922,-88.1779182
ahuachapán, vendo o alquilo,casa de esquina ubicada en atiquizaya barrio chalchuapita es grande para negocio y vivienda muy serca de todo mercado.escuelas iglesias.don pollo etc dios les bendiga #sesenta ...,55000,200.0,6,1,1,0,13.9259486,-89.84113819999999
san salvador, vendo casa en colonia flor blanca / san salvador,vendo casa en col. flor blanca / san salvador............................. area: 736 v2 / 400 m2 construcción............ 4 parqueos interno + 5 al frente.................. ...,350000,400.0,3,9,3,1,13.6929403,-89.2181911
ilopango, quinta de descanso con espectacular vista al lago de ilopango,"quinta ubicada en el km 13 carretera hacia el lago sobre la orilla de la calle principal, con vistas de 180º al lago de ilopango, toda la cordillera y al volcán chinchontepeque, con ...",250000,262.0,3,8,4,0,13.6992804,-89.105744
